user_id,signup_date,user_segment,avg_monthly_spend,base_churn_prob,tenure_days,lifetime_value
9019,2023-03-23,low,122.96209755956038,0.05125615823290203,650,2398.9721781494995
9020,2024-05-30,medium,781.7980213408612,0.02557097891011299,216,30573.644602697248
9021,2024-06-28,low,184.4013606392786,0.0560394240055216,187,3290.56488198575
9022,2024-05-31,high,1613.3214504146795,0.01520314767464001,215,106117.59386550065
9023,2023-02-28,low,122.94156137628964,0.044461465504787835,673,2765.1261599339473
9024,2023-01-27,low,237.28504109015515,0.05657175108029186,705,4194.408632559001
9025,2023-08-10,medium,623.2281748329431,0.033369208794785624,510,18676.74414055423
9026,2023-01-06,low,221.1314934348395,0.056204164178707654,726,3934.432557910234
9027,2024-12-19,medium,791.4434004684731,0.025828247341379413,13,30642.551544738475
9028,2024-11-26,low,195.92992602594197,0.04379785332705445,36,4473.505232388039
9029,2024-05-15,high,1823.5028047521644,0.014995867448318548,231,121600.35496690319
9030,2023-11-24,low,224.38425524115019,0.048785959739663834,404,4599.361300639165
9031,2024-05-04,low,164.94248555244025,0.04086336590784912,242,4036.4390423540162
9032,2023-01-17,medium,317.39676685148964,0.026750083517959815,715,11865.262650054596
9033,2023-05-13,low,189.7972819443386,0.04835032072515928,599,3925.460660813711
9034,2023-05-11,medium,395.3477469861508,0.03322339571779692,601,11899.67907989529
9035,2024-06-05,low,236.69864233236387,0.04686329963168223,210,5050.831763718624
9036,2023-06-27,medium,698.4837760054827,0.034892459055414965,554,20018.187164629915
9037,2024-12-30,low,149.00848475566136,0.04725179811674109,2,3153.4987173931136
9038,2024-05-15,medium,796.4491260561058,0.026378825713054277,231,30192.743783206442
9039,2024-01-19,medium,338.5938816630859,0.030209911603079176,348,11208.039471011703
9040,2024-06-24,low,193.6858205635265,0.0415657749395827,191,4659.742801500888
9041,2023-03-21,low,158.00720460425632,0.04837873326508947,652,3266.0467511305374
9042,2023-12-09,low,264.4419243127273,0.05415684708307836,389,4882.8899493920835
9043,2024-07-23,high,2811.9586046109503,0.013324999369680526,162,211028.79832093895
9044,2023-01-08,low,161.87568450010008,0.04926363401555574,724,3285.9062822889878
9045,2023-07-22,low,101.5056273814247,0.044146401761638795,529,2299.2956012471313
9046,2024-12-31,low,142.29422204322142,0.0412218006621891,1,3451.91669838289
9047,2023-04-27,low,191.02613794473626,0.058110404106134904,615,3287.296670589992
9048,2024-12-15,medium,302.0152082672434,0.03128414666712257,17,9653.937870859047
9049,2023-04-12,high,2734.5319792630116,0.011075211026199102,630,246905.63211791683
9050,2024-07-17,medium,758.6291415639425,0.03318521643464764,168,22860.454837108784
9051,2024-09-13,medium,407.28567245693506,0.034053435755941594,110,11960.193249689128
9052,2024-10-13,medium,702.0078931244209,0.026113890929354667,80,26882.546726703706
9053,2023-10-31,low,266.1198894710635,0.050843658773987555,428,5234.0822019522875
9054,2023-01-28,low,263.1919817002493,0.05235329993732803,704,5027.228121538004
9055,2024-05-12,medium,495.9285042407287,0.031011404695324964,234,15991.810403721924
9056,2024-08-14,high,2199.5976294598076,0.017662061475869146,140,124537.98966021127
9057,2024-10-19,high,2627.49986878307,0.01663210668878047,74,157977.57421526787
9058,2023-12-09,low,297.92964181360344,0.05557101877694458,389,5361.241315539983
9059,2023-12-01,low,282.1529997677505,0.046389886667293,397,6082.209292541371
9060,2024-09-16,low,163.24548642251796,0.04724670152432736,107,3455.1721317193487
9061,2023-12-30,high,1767.3758365473818,0.019614001350270544,368,90107.86758832377
9062,2023-03-18,high,961.7686825530991,0.014984435796936119,655,64184.51088760731
9063,2023-06-16,medium,380.58026081341234,0.033108933654192055,565,11494.790644374181
9064,2023-07-13,low,106.2288536021926,0.04910288514331108,538,2163.3933177684853
9065,2023-07-27,medium,497.3705114631257,0.02592180990000792,524,19187.337357295168
9066,2024-11-09,low,175.34379005233126,0.056180609960512926,53,3121.0730922212006
9067,2023-10-24,low,127.49493067486071,0.05967011512604066,435,2136.6630583090764
9068,2024-12-06,medium,329.22717256510765,0.027891027731573377,26,11804.053107459136
9069,2024-07-12,low,254.97982283954613,0.04715042565688985,173,5407.79471844041
9070,2023-06-02,low,196.07069788091746,0.04373317022860504,579,4483.340605220322
9071,2023-10-05,high,2374.0909407438094,0.011795416129104818,454,201272.33450338512
9072,2024-04-21,medium,724.3655485422685,0.03039499545296043,255,23831.737355029487
9073,2024-04-26,low,209.63136579512238,0.05867023184484119,250,3573.0447827360176
9074,2023-12-16,medium,686.4997906272831,0.03243139486467925,382,21167.754069527986
9075,2023-10-29,low,271.6080332421859,0.041836345676102143,430,6492.154820236475
9076,2024-02-11,medium,663.022181473571,0.02733207913102477,325,24258.022168572294
9077,2024-01-20,medium,440.4731703643862,0.025151461372314426,347,17512.826147320364
9078,2023-06-17,medium,746.8605316227897,0.032391129321080174,564,23057.563823090673
9079,2024-11-26,medium,369.64356556775664,0.02827923203315779,36,13071.202398082964
9080,2023-09-14,low,195.9865734127335,0.0498782156448538,475,3929.302018504635
9081,2024-06-21,low,219.13078814872728,0.04944367419457076,194,4431.927677672248
9082,2023-03-18,low,229.72906313374918,0.057677415919588686,655,3982.998535406429
9083,2024-02-21,low,179.61451104413004,0.057534218387817165,315,3121.872792872829
9084,2023-09-19,medium,409.80510800098915,0.02621381325062271,470,15633.17416214729
9085,2024-03-03,low,147.880259322312,0.04413185310056634,304,3350.87355124941
9086,2023-09-18,low,297.01581668991474,0.04762107452889807,471,6237.066669078951
9087,2024-11-12,low,230.29465378693686,0.053921053059768055,50,4270.959870380682
9088,2023-10-02,high,1779.4589700088109,0.012235717347882473,457,145431.5198214975
9089,2024-06-09,low,187.61960269774298,0.04947521772612878,206,3792.193573281793
9090,2023-04-20,medium,777.0038449602746,0.030686237050361092,622,25320.922982022374
9091,2023-12-21,low,293.97452106821027,0.051534252980492294,377,5704.449061859711
9092,2024-04-18,low,128.999603121518,0.0476875327645001,258,2705.1012212892006
9093,2023-12-17,low,258.46266518748644,0.04843244535750115,381,5336.560301253839
9094,2023-08-17,medium,349.8669224208089,0.02596076160588078,503,13476.758799770923
9095,2023-09-09,medium,418.53237802904766,0.030647717836554213,480,13656.233076182098
9096,2023-07-30,high,2626.340949619291,0.01533712748836934,521,171240.73276504574
9097,2024-07-24,low,249.2160773345591,0.05291186207111038,161,4710.022811135008
9098,2023-07-15,low,204.81983702861655,0.0442961585458399,536,4623.873576230287
9099,2024-11-04,high,2742.970787315013,0.012757153971469528,58,215014.32007871606
9100,2024-08-24,low,150.5639859910867,0.04515595249008469,130,3334.31093108151
9101,2023-09-19,medium,347.8427241789723,0.029986540409046296,470,11599.961830676391
9102,2023-07-19,medium,463.7651438547562,0.03021941981061561,532,15346.593242397155
9103,2024-03-08,low,190.62307622785394,0.05039583611633368,299,3782.5163925809247
9104,2024-12-09,medium,448.82667594386487,0.033151381130260955,23,13538.702178962034
9105,2024-07-24,low,206.8386001832711,0.044168693379178905,161,4682.923228169903
9106,2024-04-16,low,280.3607400501696,0.04218910201667312,260,6645.335564131494
9107,2024-03-26,low,246.6868961803266,0.05356896809541547,281,4605.033566092503
9108,2024-11-10,medium,336.429461285122,0.0340150761534545,52,9890.598503068615
9109,2023-07-24,low,163.26248435635472,0.054817900312292035,527,2978.2695693608266
9110,2024-04-30,medium,438.50079292542125,0.030256917431475464,246,14492.579884203953
9111,2024-03-06,high,2939.133950386587,0.016107764098681802,301,182466.91051473212
9112,2024-07-04,medium,448.16138073024297,0.02958377146407743,181,15148.892739197574
9113,2024-05-12,medium,638.0205755407449,0.029451888955160578,234,21663.14617415908
9114,2023-02-05,low,282.1497124730741,0.057349214727929795,696,4919.853110659309
9115,2023-05-20,low,129.3620353921047,0.05569881788126788,592,2322.527484656197
9116,2023-03-09,low,288.48298239175415,0.04633816448749979,664,6225.602278000793
9117,2023-12-29,medium,419.10985697724584,0.025095887463068796,369,16700.340149118438
9118,2024-02-01,high,1054.4463581983555,0.019609130709582548,335,53773.23318483827
9119,2024-09-28,high,1660.4675810225822,0.013873415394586492,95,119687.00812278055
9120,2023-06-18,high,1386.6936195884978,0.011640589106840906,563,119125.72524130844
9121,2023-07-03,high,1919.3384200861792,0.017231876565842442,548,111383.01813806809
9122,2024-11-20,low,210.15906672023425,0.04070900473903759,42,5162.471253410522
9123,2024-12-13,medium,701.7348204818336,0.03431594151694292,19,20449.236986120977
9124,2024-09-10,high,1768.828829776326,0.013664645527996606,113,129445.64322230587
9125,2023-06-21,low,145.9708021111997,0.0460374059967456,560,3170.6999764825678
9126,2023-10-15,high,2217.7845166976626,0.017701461278628743,444,125288.2167064495
9127,2024-03-09,low,166.44314726946791,0.04679345246755907,298,3556.975142726635
9128,2024-02-12,medium,525.5506598511948,0.026702027765196947,324,19682.05053461109
9129,2024-04-28,medium,763.6040940885355,0.032054560684534515,248,23822.010902085283
9130,2023-05-28,high,1753.883542203792,0.011222725118889443,584,156279.64898220278
9131,2024-06-02,low,269.76510964493355,0.04967428689953608,213,5430.67905917846
9132,2023-07-20,medium,698.441442026173,0.025333940872508492,531,27569.39575808742
9133,2023-10-05,medium,436.8270481409774,0.031220953766914042,454,13991.470324775877
9134,2023-10-17,low,197.5846642455338,0.04590143955953262,442,4304.54177780793
9135,2023-09-20,medium,400.56511873790924,0.028018133291504828,469,14296.638343831479
9136,2023-04-17,medium,671.1697004384016,0.026837073505013055,625,25009.049526694103
9137,2024-02-02,medium,596.9066038211038,0.029236808334326604,334,20416.27105788707
9138,2024-06-13,low,252.60758077214834,0.04403237045237839,202,5736.860818005401
9139,2024-09-08,low,154.01791524736012,0.047973750638176965,115,3210.462246510166
9140,2024-07-20,medium,383.28780435303185,0.029611947721447443,165,12943.687728971061
9141,2024-08-16,low,183.2101616300316,0.05980171088561422,138,3063.6274266545147
9142,2023-08-01,low,218.77274185561743,0.041389240502142946,519,5285.739462754586
9143,2023-12-10,high,1811.871624537474,0.018785015307431555,388,96453.02891079774
9144,2024-02-25,medium,733.383793694602,0.03461805219870916,311,21185.010337524087
9145,2024-06-27,medium,747.1154334266207,0.026762997015143557,188,27915.985381004728
9146,2023-12-04,low,100.71405489861407,0.05232505378472237,394,1924.77690157712
9147,2023-07-18,low,240.48887336798995,0.042624243000021524,533,5642.067904123682
9148,2023-04-29,low,133.3670598396374,0.05926153126777402,613,2250.482850958011
9149,2024-10-01,low,288.7666509490517,0.04313943097399356,92,6693.79832856705
9150,2023-04-11,medium,423.5042021333387,0.03392113662021926,631,12484.96496078206
9151,2024-06-17,medium,517.4966653166841,0.03298072625861322,198,15690.881433562583
9152,2023-09-27,low,179.1972061518602,0.0547276583061619,462,3274.344485002093
9153,2023-09-28,low,179.36516061068414,0.057983581898491246,461,3093.3784139912077
9154,2024-08-24,low,165.1145358077264,0.050462362639882574,130,3272.033396177715
9155,2024-07-24,low,204.3511815454421,0.05297742757234554,161,3857.3254857718757
9156,2023-01-01,low,161.34000891263486,0.05285321014529966,731,3052.605668966791
9157,2024-06-07,high,1110.2788029977478,0.018936135233121307,208,58632.80914131583
9158,2023-06-24,medium,372.0867437805656,0.033402949347783525,557,11139.338023911821
9159,2023-07-02,medium,646.5740346919038,0.028410670725174725,549,22758.14045174843
9160,2024-01-19,low,165.486647585696,0.05932090148164463,348,2789.6853124678446
9161,2023-12-09,high,1228.964496892114,0.017229587654330324,389,71328.72367860978
9162,2024-07-26,medium,391.8411501281862,0.03405397520620535,159,11506.473113799193
9163,2023-07-18,medium,670.9695024507141,0.03432704688513937,533,19546.37999289084
9164,2023-12-04,low,275.82154252358043,0.05098997767265701,394,5409.328560492539
9165,2024-02-28,high,1134.9040404333323,0.012214595140398393,308,92913.76647268198
9166,2024-12-29,medium,400.90893692625247,0.027206394427248218,3,14735.834915512627
9167,2024-02-16,high,1848.11111917811,0.01867793474479412,320,98946.22421749344
9168,2024-03-27,low,104.62292101433583,0.044769608131883624,280,2336.9184002266575
9169,2023-01-23,low,219.36059621993235,0.05730646962515533,709,3827.850461820135
9170,2024-01-21,low,159.49607736478862,0.04765054318373615,346,3347.2037611362853
9171,2023-03-19,low,174.68508194290106,0.04587387325859832,654,3807.94272500544
9172,2024-10-13,high,2337.277780519128,0.016558147224506596,80,141155.75546157008
9173,2023-01-02,low,268.655002002018,0.05835154760338414,730,4604.076721804671
9174,2024-11-09,low,280.0951596184361,0.05080321675757431,53,5513.335129053151
9175,2024-02-25,low,137.1394924849031,0.04444324099077922,311,3085.7221351916223
9176,2024-11-02,low,218.0507596921858,0.058367963699685485,60,3735.795218317009
9177,2024-10-22,low,206.08628711294074,0.05871457089533559,71,3509.9683770202378
9178,2023-12-25,medium,431.1250089594678,0.025863467777550674,373,16669.265415896065
9179,2024-01-01,medium,698.1452030420278,0.03379383581939595,366,20658.951140471832
9180,2023-01-27,low,189.6162513172983,0.042048884353559295,705,4509.42407229998
9181,2024-05-20,low,108.46545890573908,0.04125115831191662,226,2629.3918363597954
9182,2023-02-08,low,187.8228919166287,0.044696299818771705,693,4202.202255627124
9183,2023-10-26,low,192.3846473013516,0.049769790049387086,433,3865.4904332617493
9184,2023-03-26,medium,529.0464260376883,0.03119922406990645,647,16957.037933131993
9185,2023-05-24,medium,639.7018926378021,0.028959453957896383,588,22089.570251146753
9186,2024-06-02,medium,468.5158560840383,0.02868401284436881,213,16333.692870173723
9187,2023-08-05,medium,335.0907650318603,0.02821630752894664,515,11875.783700191681
9188,2023-01-11,low,139.98252923530694,0.045816803441272334,721,3055.2661626587633
9189,2023-03-16,high,2371.6736215566716,0.019885384346760928,657,119267.17533840307
9190,2024-11-22,medium,761.7764835046437,0.03321625314527431,40,22933.847480417036
9191,2023-08-19,high,2421.833546799783,0.019449376492010593,501,124519.85531745055
9192,2023-04-10,low,250.40836916067838,0.049419093409286664,632,5067.036885658904
9193,2023-06-18,high,2122.996236577403,0.0130578497109038,563,162583.9080384438
9194,2024-09-02,medium,301.6541688934864,0.028536128943316637,121,10570.956190052399
9195,2024-12-13,medium,502.4149258009898,0.032330921575882826,19,15539.765070469412
9196,2024-01-21,low,271.8441008045876,0.05925309435738831,346,4587.8464872221675
9197,2023-04-09,medium,475.89587667812714,0.03457396936365112,633,13764.571596411892
9198,2023-01-18,high,2558.648224725858,0.0103084437773572,714,248208.97120727418
9199,2024-06-09,medium,597.6304235184011,0.02865641799775094,206,20855.028830375984
9200,2023-09-17,medium,317.0056046274585,0.030315030828643046,472,10457.043781988734
9201,2024-03-10,high,2086.5975779500122,0.012522307548315976,297,166630.4369142109
9202,2024-09-18,low,287.97595019158246,0.052209084743394064,105,5515.820696857162
9203,2023-04-02,medium,387.9818266852716,0.03221256859035044,640,12044.423765743877
9204,2024-12-21,low,199.82791072684586,0.049464680908407894,11,4039.8099625237764
9205,2024-08-30,high,2635.9731781249156,0.011381797984582429,124,231595.49850520593
9206,2024-12-15,low,198.19734763443424,0.055615261092325605,17,3563.7223262408393
9207,2023-08-28,medium,630.194219429605,0.025054136574525328,492,25153.30023667138
9208,2024-11-05,medium,693.725296072138,0.03444671914835771,57,20139.081840692867
9209,2024-07-14,medium,652.3344174208848,0.03375900924894558,171,19323.26901570015
9210,2023-12-28,medium,480.40585948058657,0.028506031457915224,370,16852.77939126083
9211,2024-04-25,high,1505.9019661184145,0.01734969426951002,251,86797.03185115222
9212,2023-07-19,high,2872.5451046400476,0.01885400771312808,532,152357.26792664296
9213,2024-01-14,low,130.04278014462673,0.05252215469969068,353,2475.960494922205
9214,2023-01-07,low,299.1916559054656,0.045907368348917184,725,6517.290506209612
9215,2024-07-25,low,226.95695860298076,0.05813247660430646,160,3904.1336591905624
9216,2023-10-14,low,279.9096280221654,0.04642950564453177,445,6028.701450434929
9217,2023-02-15,medium,346.9624574659678,0.03146008959070892,686,11028.654462841578
9218,2024-05-14,high,2883.3284957689525,0.015079837278591284,232,191204.21808943452
9219,2023-10-05,medium,528.8536973175283,0.03363948407297298,454,15721.219034462718
9220,2024-04-05,low,184.9193358148492,0.053618574086658675,271,3448.792493362121
9221,2023-11-14,low,177.72847154764747,0.04754274985746513,414,3738.2875849731836
9222,2023-10-25,medium,393.903782670749,0.025884516703028087,434,15217.737583822394
9223,2024-09-17,medium,742.5803379570146,0.02681219824236084,106,27695.61567629338
9224,2023-05-22,low,112.4436804372337,0.05164616217906576,590,2177.1933420216765
9225,2024-12-07,high,2001.1928462780227,0.015677567033058917,25,127646.90095460312
9226,2024-06-23,high,1829.8307538210754,0.011419363522181349,192,160239.29444638063
9227,2023-05-31,low,104.18296661991356,0.0409282785444886,581,2545.500820579781
9228,2023-08-19,high,2874.923720837789,0.015318542587261903,501,187676.0602035617
9229,2024-11-05,low,179.94418709666004,0.04821663632313598,57,3731.993785106007
9230,2024-09-30,medium,626.0976740958009,0.02876662777594182,93,21764.722614425475
9231,2024-01-12,low,259.2918132968821,0.04519885834537389,355,5736.689438383141
9232,2024-02-13,low,173.4518258963107,0.05869993631381501,323,2954.8895073586114
9233,2023-08-12,high,1372.6240832355068,0.016615858973776737,508,82609.27619822674
9234,2023-07-11,low,172.91345522463598,0.04942394228103186,540,3498.5767473064866
9235,2023-01-28,medium,322.5941430240606,0.026672338900068118,704,12094.707713212085
9236,2023-09-26,low,120.38255683171732,0.056894302954620085,463,2115.8982636229257
9237,2023-10-07,low,292.33825164449746,0.04135949228625927,452,7068.226312381984
9238,2024-03-12,low,115.36915403884949,0.05104337883973119,295,2260.2178120122476
9239,2024-02-15,low,200.80698495512772,0.053011442655588936,321,3787.9932123287886
9240,2024-03-03,medium,668.4029177482738,0.032972194656894264,304,20271.714537161246
9241,2024-08-25,low,129.81667604900798,0.040756714584749686,129,3185.1604667266947
9242,2024-07-13,medium,744.5794363321155,0.02969540893713781,172,25073.89064445333
9243,2023-11-17,medium,785.6221632604947,0.030327694852023367,411,25904.446978042597
9244,2023-12-21,medium,555.0136877503694,0.03122979358912807,377,17771.929429068805
9245,2023-06-29,low,134.02879630847576,0.04508081010077272,552,2973.0787004242056
9246,2023-12-16,high,2792.7742113921777,0.012123277499888369,382,230364.6197505496
9247,2024-09-27,low,146.5941663966691,0.050199683253616866,96,2920.2209435476275
9248,2024-06-15,low,228.23027071123053,0.04001807733229483,200,5703.179311092173
9249,2024-04-28,low,191.3562381182006,0.04798026251121483,248,3988.228244342625
9250,2024-12-20,low,273.1238385086443,0.056793949340732494,12,4809.03056890887
9251,2024-01-24,low,281.1846904017274,0.0568410122097393,343,4946.862827920372
9252,2024-03-27,medium,693.3556818285897,0.033590049607907665,280,20641.698655466174
9253,2023-02-17,low,134.96130488676977,0.04681698183368633,684,2882.7425348820916
9254,2024-08-12,low,236.72366499398888,0.058462619171356645,142,4049.145733620672
9255,2023-05-13,medium,633.4543830119784,0.02707948904411009,599,23392.40529908586
9256,2024-04-02,low,288.9330127639112,0.05520683607866652,274,5233.645564331899
9257,2023-09-01,low,243.30875123088825,0.0552501323462226,488,4403.767754006531
9258,2024-01-12,low,231.8289381699019,0.040442251675222855,355,5732.344975043342
9259,2024-05-03,medium,426.8091298196715,0.034565718399596525,243,12347.758113560674
9260,2024-06-06,low,157.72085601798202,0.05543252968977305,209,2845.2761744893
9261,2024-09-18,low,184.89679408182596,0.05815055431702461,105,3179.6222108874053
9262,2023-10-05,medium,578.8345272883521,0.03131885996854592,454,18481.97948040528
9263,2023-01-13,medium,419.81258375103846,0.025575234064431174,719,16414.80905681696
9264,2024-02-29,medium,678.2781467424802,0.02567643289497373,307,26416.369809501695
9265,2024-03-21,medium,660.8990956595618,0.030554928619618248,286,21629.868748415982
9266,2024-01-02,low,264.00474259137104,0.044115461789483626,365,5984.403922851042
9267,2024-11-08,low,208.3059243867149,0.052283427747012994,54,3984.167323432914
9268,2024-10-26,low,114.85955866536301,0.0547788136775057,67,2096.787990728773
9269,2023-11-27,low,177.80588704289585,0.04257828178758356,401,4175.976098094841
9270,2023-09-08,low,177.41298665810174,0.04196602971433279,481,4227.538031731158
9271,2024-06-23,low,277.5991746074932,0.04913519801431285,192,5649.7009440489055
9272,2024-01-28,medium,369.01403102690153,0.027520956777277603,339,13408.47391365311
9273,2023-09-07,medium,662.3245516831228,0.03286088167175159,482,20155.410262545724
9274,2024-08-04,low,108.2632790334325,0.041197604147810915,150,2627.9023082264653
9275,2024-10-27,medium,758.5925856112285,0.028309822278894482,66,26796.091410887235
9276,2024-06-11,low,138.6647734936736,0.04246115263406476,204,3265.6855712020597
9277,2024-01-14,low,195.191495616823,0.05542105388875878,353,3521.973725158884
9278,2024-08-06,medium,560.5588837772317,0.025206736796238888,148,22238.455072886427
9279,2024-03-05,low,196.78099319882992,0.04623314154457875,302,4256.275620143409
9280,2023-08-08,low,236.57183403439646,0.050470179367858525,512,4687.358693736981
9281,2024-08-21,low,293.067429986884,0.05196328308073775,133,5639.894414129523
9282,2023-10-31,high,2191.458125434444,0.015202307733585855,428,144152.99070633482
9283,2023-01-31,medium,455.50274364573977,0.03130603157917461,701,14549.999494306689
9284,2024-10-04,low,166.5823266476975,0.05434696295268955,89,3065.1634902342525
9285,2023-09-29,medium,418.42321865206065,0.028676613683117216,460,14591.095841221972
9286,2023-09-26,medium,591.8241632714032,0.031284917023884556,463,18917.236149917655
9287,2024-01-14,medium,634.3064306290748,0.03200316468713549,353,19820.115817610094
9288,2023-07-16,medium,459.15318861188683,0.03392576407634773,535,13534.055933967835
9289,2023-01-24,low,105.9867216508949,0.04376859876036667,708,2421.5242126249645
9290,2023-04-27,low,114.0281639135221,0.05343073944771408,615,2134.1303731180265
9291,2024-08-07,medium,436.8326182376136,0.026991535072538708,147,16184.059819630222
9292,2023-03-20,medium,540.333743786819,0.031190475217471363,653,17323.677822136895
9293,2023-05-14,medium,609.6230446268945,0.030574525294462373,598,19938.921005498287
9294,2023-12-10,medium,795.9931800098636,0.03360214777155113,388,23688.75898711993
9295,2023-03-07,high,1325.4924512563457,0.017587162596515795,666,75367.0436593871
9296,2024-05-31,high,2052.453888355535,0.010705190488424079,215,191725.11601497704
9297,2024-09-08,high,909.0783868299881,0.017996190528452412,115,50515.04569218208
9298,2024-01-14,medium,572.4953448379679,0.030713248888545312,353,18640.012553392986
9299,2023-05-26,high,1539.7919207200814,0.019303480711250126,586,79767.57890211407
9300,2023-02-12,low,242.66955645007414,0.05855544990478517,689,4144.269352292058
9301,2024-12-05,low,119.8534514831824,0.05167458698722871,27,2319.3886680275546
9302,2023-10-15,low,227.50544996552304,0.04251986645518555,444,5350.568309176272
9303,2024-05-31,medium,473.13249405184024,0.027148043471981673,215,17427.86711462798
9304,2023-09-22,medium,792.2294877912074,0.03043415191151991,467,26030.936892686444
9305,2023-01-23,medium,457.63045648951413,0.03164496652045319,709,14461.398029722433
9306,2024-05-05,low,231.90952408504845,0.046946607518850283,241,4939.856921331978
9307,2024-10-16,low,298.7845717968841,0.056179231649779865,77,5318.416842357346
9308,2024-03-15,medium,500.15908489071853,0.03160059344296964,292,15827.521903769553
9309,2024-12-24,low,242.10792454578046,0.043476330393261764,8,5568.729521461725
9310,2023-02-18,low,275.6318344254966,0.05652075619800724,683,4876.648031032793
9311,2024-03-06,low,251.13498614308878,0.04445352122086255,301,5649.383428938093
9312,2024-08-01,low,127.24996296148635,0.043610961674204723,153,2917.843543834369
9313,2023-03-30,medium,346.5094046289849,0.03440290829968135,643,10072.096277749702
9314,2023-09-15,low,270.29888991874725,0.04181558933757813,474,6464.069840953779
9315,2023-09-20,medium,638.9853530030107,0.027455873502407763,469,23273.175153104286
9316,2024-05-03,low,103.45473066238742,0.04584784275054792,243,2256.4797917596907
9317,2024-03-20,medium,520.0150346563968,0.025200381586208676,287,20635.204783604688
9318,2023-10-16,low,164.74400616556335,0.05400705258577518,443,3050.4165340982704
9319,2023-09-14,medium,414.21422951724617,0.029848929753257987,475,13877.02115088515
9320,2023-06-01,medium,743.7904565182309,0.025283909832089824,580,29417.541094622447
9321,2024-07-25,low,257.1274291199452,0.04767785647272417,160,5393.015713008074
9322,2023-06-09,high,1990.5297602794708,0.012308717276613987,572,161717.07543087276
9323,2023-09-04,medium,589.4742303301969,0.03230699649526551,485,18246.023904344762
9324,2024-07-28,low,140.30758593548748,0.046865376355327004,157,2993.843149187455
9325,2023-05-23,low,213.47579954157425,0.04833561993850448,589,4416.531738150275
9326,2024-11-07,high,1444.9363313553838,0.014516874328968764,55,99534.94799303866
9327,2024-08-31,medium,445.41388359029963,0.028018735833747838,123,15897.00142908697
9328,2023-12-01,low,222.12673545865096,0.04954130543343396,397,4483.667386542951
9329,2023-10-06,low,235.414444928707,0.05674889997941568,453,4148.352567434752
9330,2023-11-13,medium,771.4826643144487,0.026513513307802678,415,29097.715393584167
9331,2024-09-11,medium,613.0951725932105,0.030823995382612615,112,19890.19155313814
9332,2024-12-19,medium,733.4726281038406,0.03395889905115833,13,21598.834137669786
9333,2023-08-26,low,252.1005183030698,0.05190923658030152,494,4856.5637815358805
9334,2023-10-14,medium,399.63139989283195,0.02776638397389337,445,14392.633922680574
9335,2023-09-04,low,220.5534177605938,0.04278687528587934,485,5154.697936854985
9336,2024-03-08,low,136.79283468211258,0.0582286453921738,299,2349.236080640443
9337,2024-05-17,medium,778.156004334605,0.025052347049271832,229,31061.20168318612
9338,2023-03-22,high,2697.4602412767854,0.01938013574165115,651,139186.86005276488
9339,2023-10-10,low,205.14789431290586,0.04897801017619126,449,4188.571433892806
9340,2024-03-15,low,283.7598992643106,0.0401506631347353,292,7067.377649830722
9341,2024-09-11,medium,720.2429181233589,0.027965760660430494,112,25754.454773062902
9342,2024-02-17,medium,620.5811030216015,0.028231980283578074,319,21981.49392242881
9343,2024-10-15,medium,561.4723705195781,0.033083171622390634,78,16971.54000010007
9344,2024-11-10,medium,390.63447883718595,0.031639186190254215,52,12346.540030713959
9345,2024-10-03,low,279.6673671074382,0.058021034170979674,90,4820.103107491993
9346,2023-06-26,high,2767.066061419464,0.015184634350954728,555,182228.033778468
9347,2024-09-24,medium,683.8506266164983,0.029468577452934137,99,23206.095635553265
9348,2023-12-28,high,1812.3594517894935,0.012838542716165727,370,141165.5116828369
9349,2024-03-04,medium,442.61373440793255,0.02537824321965064,303,17440.67666847846
9350,2023-10-21,high,1969.2375725950346,0.013087609144092145,438,150465.7994377808
9351,2023-07-12,low,137.5372865919482,0.0424342563755243,539,3241.1852672709606
9352,2023-09-14,low,169.39976599149077,0.05798021124013106,475,2921.6824562764023
9353,2023-08-07,high,1936.0834659980999,0.01556935973447102,513,124352.15699407048
9354,2023-07-27,low,110.86557602462135,0.05039692683059802,524,2199.847947024229
9355,2023-01-04,low,233.52234819132863,0.043014304397189784,728,5428.94628807679
9356,2024-09-24,medium,791.776897990856,0.03415114487787966,99,23184.49061728835
9357,2024-05-28,medium,796.5511309118203,0.02860316980488501,218,27848.351645829855
9358,2023-09-06,low,264.45983122429175,0.04657471433143108,483,5678.184719338585
9359,2023-05-15,high,2448.085062056106,0.019478297826450094,597,125682.69999095028
9360,2023-12-30,medium,377.5103081465985,0.02640319872271352,368,14297.900497254632
9361,2023-10-30,medium,352.2022468782257,0.032983507642811445,429,10678.131952863601
9362,2024-10-19,medium,633.3168025501486,0.03022315158633673,74,20954.69100040706
9363,2023-11-25,low,254.7825307927443,0.05699846355569732,403,4469.98945057138
9364,2024-08-16,low,289.90568591591807,0.044025020992314166,138,6585.020958116736
9365,2023-08-14,low,188.33532527166227,0.05846026683531987,506,3221.5953752348582
9366,2024-08-24,medium,530.6618542487862,0.02987655024015756,130,17761.818214725303
9367,2023-04-15,medium,771.2226153485061,0.032346762954955775,627,23842.342939306352
9368,2024-04-29,medium,576.0240795933518,0.028572861986524003,247,20159.831376535734
9369,2024-12-15,medium,757.6747344335067,0.025089385032948084,17,30199.015776532866
9370,2024-07-23,medium,460.5030990415322,0.034460731579518615,162,13363.126025891672
